questionNumber,team,payType,answer,question,points,include,multipleAnswers,correctAnswer,correct,score
Q48,Lady Elizabeth of House Wray,Free,235,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Dany Snow,Paying,19,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,All Bronn and no brains,Paying,1,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,1000,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Xander's Dragons,Paying,6,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,House Magnus,Free,0,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,8,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Stop Dragon My Horse Heart Around,Paying,228,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,27,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,A Team Has No Name,Paying,7,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,That’s what I do: I drink and I know things.,Paying,5,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Davis the Bastard of Voltron,Paying,27,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,4,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Bri-Enne Of Green Gables,Paying,15,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Lil' Jon Snow White,Paying,1,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,"Ser Dunton, Knight of the Laughing Tree",Paying,8,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,The House of Lesbian Poets,Paying,15,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,The Ed Sheeran Fan Club,Paying,70,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Aaron on the Throne,Paying,25,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,"Breaker of Fasts, Mother of Brunches",Paying,1,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Enjol-Raki,Paying,5,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Just Here for CleganeBowl,Paying,5,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Lady Stoneheart,Paying,5,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Arya Dead Yet?,Paying,82,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,"S'now way, Jose!",Paying,7,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Tormund's Member Rewards Club,Paying,18,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Bronn Swanson,Paying,7,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Matton Of The Hounds,Paying,6,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Sept of Baylor was an Inside job,Paying,30,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Ser Hand Rale of House Bannister,Paying,3,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Lady Kristi of the House of Brooks,Paying,4,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Mountain Mellon Crushers,Paying,16,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Bronn: The Decision,Paying,27,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q48,Lord Ben-ish,Paying,24,How many times will Tyrion take a sip of alcohol?,,false,false,50,false,
Q37,Bri-Anne,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,No Ygrittes,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,A Girl Has No Team Name,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Sword Swallowers through and through,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,A Wizard of Cersei,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Flea Bottom Feeders,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,Safari Ary,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,Sand Snake Realness,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Little Fingers’ Little Finger,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,Stark Raving Mad,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Lady Elizabeth of House Wray,Free,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,Dany Snow,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,All Bronn and no brains,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Xander's Dragons,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,House Magnus,Free,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Stop Dragon My Horse Heart Around,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,A Team Has No Name,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,That’s what I do: I drink and I know things.,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Davis the Bastard of Voltron,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,Bri-Enne Of Green Gables,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,Lil' Jon Snow White,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,"Ser Dunton, Knight of the Laughing Tree",Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,The House of Lesbian Poets,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,The Ed Sheeran Fan Club,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Aaron on the Throne,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,"Breaker of Fasts, Mother of Brunches",Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Enjol-Raki,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,Just Here for CleganeBowl,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Lady Stoneheart,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Arya Dead Yet?,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,"S'now way, Jose!",Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Tormund's Member Rewards Club,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Bronn Swanson,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Matton Of The Hounds,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Sept of Baylor was an Inside job,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Ser Hand Rale of House Bannister,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Lady Kristi of the House of Brooks,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Mountain Mellon Crushers,Paying,No,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,true,1.0
Q37,Bronn: The Decision,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q37,Lord Ben-ish,Paying,Yes,Pick whether the following characters will use a dragon to fly.  [Bran Stark],1.0,true,false,No,false,0.0
Q46,Bri-Anne,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,No Ygrittes,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,A Girl Has No Team Name,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Sword Swallowers through and through,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,A Wizard of Cersei,Paying,Brienne and Tormund,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Flea Bottom Feeders,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Safari Ary,Paying,No Happily Ever After for Any of them,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Sand Snake Realness,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Little Fingers’ Little Finger,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Stark Raving Mad,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Lady Elizabeth of House Wray,Free,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Dany Snow,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,All Bronn and no brains,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Xander's Dragons,Paying,No Happily Ever After for Any of them,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,House Magnus,Free,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Missandei and Grey Worm,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Stop Dragon My Horse Heart Around,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,"Ygritte in the Streets, Khaleesi in the Sheets",Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,A Team Has No Name,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,That’s what I do: I drink and I know things.,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Davis the Bastard of Voltron,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,"Arya Ready Kids? (Aye, Aye, Captain of the Guards!)",Paying,No Happily Ever After for Any of them,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Bri-Enne Of Green Gables,Paying,Brienne and Tormund,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Lil' Jon Snow White,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,"Ser Dunton, Knight of the Laughing Tree",Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,The House of Lesbian Poets,Paying,Daenerys and Jon,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,The Ed Sheeran Fan Club,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Aaron on the Throne,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,"Breaker of Fasts, Mother of Brunches",Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Enjol-Raki,Paying,No Happily Ever After for Any of them,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Just Here for CleganeBowl,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Lady Stoneheart,Paying,Arya and Gendry,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Arya Dead Yet?,Paying,Missandei and Grey Worm,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,"S'now way, Jose!",Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Tormund's Member Rewards Club,Paying,Daenerys and Jon,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Bronn Swanson,Paying,No Happily Ever After for Any of them,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Matton Of The Hounds,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Sept of Baylor was an Inside job,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Ser Hand Rale of House Bannister,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Lady Kristi of the House of Brooks,Paying,Daenerys and Jon,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Mountain Mellon Crushers,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Bronn: The Decision,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q46,Lord Ben-ish,Paying,Gilly and Samwell,Pick a couple that makes it to the end and stays together.,4.0,true,true,No,false,0.0
Q04,Bri-Anne,Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,No Ygrittes,Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,A Girl Has No Team Name,Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,Sword Swallowers through and through,Paying,Dies,Tyrion Lannister,3.0,true,false,Lives,false,0.0
Q04,A Wizard of Cersei,Paying,Dies,Tyrion Lannister,3.0,true,false,Lives,false,0.0
Q04,Flea Bottom Feeders,Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,Safari Ary,Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,Sand Snake Realness,Paying,Dies,Tyrion Lannister,3.0,true,false,Lives,false,0.0
Q04,Little Fingers’ Little Finger,Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,Stark Raving Mad,Paying,Dies,Tyrion Lannister,3.0,true,false,Lives,false,0.0
Q04,Lady Elizabeth of House Wray,Free,Dies,Tyrion Lannister,3.0,true,false,Lives,false,0.0
Q04,Dany Snow,Paying,Dies,Tyrion Lannister,3.0,true,false,Lives,false,0.0
Q04,All Bronn and no brains,Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,"Lacy of House Garrison, Breaker of Games, Protector of Spoilers, King of West Hollywood, Father of Brad",Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,Xander's Dragons,Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
Q04,House Magnus,Free,Dies,Tyrion Lannister,3.0,true,false,Lives,false,0.0
Q04,"Carolyn of House Tambini, the First of Her Name, Queen of Kings, Burner of Princesses",Paying,Lives,Tyrion Lannister,3.0,true,false,Lives,true,3.0
